gender,age,category,platform,product_name,image_link,currency_symbol,price,delivery_tagline,delivery_days,average_rating,buy_link,ratings_total,product_id,last_updated_on,brands,categories,characters,tags,age_ai,genders_ai
"boy,girl","6,8,9,10",toys,amazon-in,"Smartivity Payload Control Galaxy Quest STEM Educational DIY Fun Toys, Educational & Construction based Activity Game for Kids 6 to 14, Gifts for Boys & Girls, Made in India",https://m.media-amazon.com/images/I/81epmzHBZBL._AC_UL320_.jpg,₹,868,"Get it by Today, 23 May",0,4.5,https://www.amazon.in/Smartivity-Learning-Educational-Construction-Multi-Color/dp/B07KWFJNLF/ref=sr_1_152?keywords=toys+6+year+boy&qid=1684815804&sr=8-152,107,A-B07KWFJNLF,1684823733254,smartivity,"stem, educational, diy, fun toys, activity game",,"galaxy quest stem, construction based activity game, gifts made in india","6 years, 7 years, 8 years, 9 years, 10 years, 11 years, 12 years, 13 years, 14 years","boys, girls"
girl,2,toys,amazon,"Baby Shark Melody Pad Sound Pad | Baby Shark Toys, Baby Shark Books | Learning & Education Toys | Interactive Baby Toys for Toddlers 1-3 | Gifts for Boys & Girls",https://m.media-amazon.com/images/I/71FrvADro2L._AC_UL320_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Pinkfong-Baby-Shark-Melody-Pad/dp/B07KWYXH3J/ref=sr_1_14?keywords=toys+2+year+girl&qid=1684411835&sr=8-14,2002,A-B07KWYXH3J,1684411904025,baby shark,"sound pad, educational, learning & education toys, interactive baby toys",baby shark,"melody pad sound pad, baby shark toys, baby shark books","toddlers, 1 years, 2 years, 3 years","boys, girls"
"boy,girl","9,1",toys,amazon,Prextex Building Blocks for Toddlers 1-3+ (150 Mega Blocks) Large Toy Blocks Compatible with Most Major Brands - Kids Toys Gift Set for All Ages (Boys & Girls),https://m.media-amazon.com/images/I/71CuhmLzNaL._AC_UL320_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Prextex-Classic-Building-Blocks-Compatible/dp/B07KX5JC1D/ref=sr_1_234?keywords=toys+9+year+boy&qid=1674804980&sr=8-234,6088,A-B07KX5JC1D,1681901503723,prextex,"building blocks, toy blocks, gifts",,"large toy blocks, compatible with most major brands, kids toys gift set for all ages","toddlers, 1 years old, 2 years old, 3 years old","boys, girls"
boy,1,toys,amazon-in,Toyzone Building Blocks | Building Blocks Game | Educational Toy | Smart Activity Fun & Learning Blocks | Colorful Blocks | Block Puzzle | for Kids Age 1-7 Years (Building Blocks - 60 pcs),https://m.media-amazon.com/images/I/81CzHtiWD8L._AC_UL400_.jpg,₹,435,"Get it by Today, 23 May",0,4.1,https://www.amazon.in/Toyzone-Big-Size-Blocks-Pieces/dp/B07KXQY9Q8/ref=sr_1_301?keywords=toys+1+year+boy&qid=1684813197&sr=8-301,1482,A-B07KXQY9Q8,1684813728870,"toyzone, building blocks","building blocks, educational toy, block puzzle, kids toy",,"toyzone building blocks, building blocks game, educational toy, smart activity fun & learning, colorful blocks, block puzzle, kids age 1-7 years",1-7 years,
girl,3,toys,amazon-in,"Barbie Doll and Fairytale Dress-Up Set, Clothes and Accessories for Princess, Mermaid and Fairy Characters​, Great Toy Gift for Ages 3 Years & Up",https://m.media-amazon.com/images/I/81x4ZbLCYqL._AC_UL400_.jpg,₹,1954,"Get it by Today, 23 May",0,4.9,https://www.amazon.in/Barbie-Fairytale-Dress-Up-Accessories-Characters/dp/B07KZCCW3Y/ref=sr_1_4?keywords=toys+3+year+girl&qid=1684820027&sr=8-4,108,A-B07KZCCW3Y,1684820083766,"barbie, fairytale","doll set, clothes, accessories, toy gift","princess, mermaid, fairy","barbie doll, fairytale dress-up, clothes and accessories, princess, mermaid, fairy, great toy gift, age 3 and up",3 years & up,girls
boy,8,toys,amazon,jackinthebox New Dinosaur Themed Craft Kit and Educational Toy for Boys and Girls | 6 Activities-in-1 Kit | Great Gift for Kids Aged 5 to 8 Years Old | Learning Stem Toys (Dinosaur 6-in-1),https://m.media-amazon.com/images/I/61E22-U0R2L._AC_UL320_.jpg,$,26.99,Check Retailer site for delivery info,-1,4.7,https://www.amazon.com/jackinthebox-Art-Craft-Felt-Kids/dp/B07KZW1JHW/ref=sr_1_133?keywords=toys+8+year+boy&qid=1684410776&sr=8-133,47,A-B07KZW1JHW,1684410871782,"jackinthebox, dinosaur, craft","craft kit, toy, educational toy, boys and girls, stem toys",,"jackinthebox new dinosaur, themed craft kit and educational toy, boys and girls, great gift for kids, aged 5 to 8 years old, learning stem toys",5 to 8 years old,"boys, girls"
"boy,girl","4,7,8,10",toys,amazon-in,PlayShifu STEM Toy Math Game - Plugo Count (Kit + App with 5 Interactive Math Games) Educational Toy for 4 5 6 7 8 Year Old Birthday Gifts | Story-Based Learning for Kids (Works with tabs/mobiles),https://m.media-amazon.com/images/I/71EkhY8LI1L._AC_UL400_.jpg,₹,2699,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/Shifu-Math-Game-Stories-Puzzles/dp/B07L11KNHW/ref=sr_1_268?keywords=toys+4+year+boy&qid=1684814931&sr=8-268,3253,A-B07L11KNHW,1684823778920,"playshifu, plugo, count","stem toy, math game, kit and app, interactive math games, educational toy, birthday gifts, story-based learning",,"playshifu stem toy, math game plugo count, kit and app with 5 interactive math games, educational toy, birthday gifts, story-based learning, works with tabs/mobiles, kids aged 4 to 8 years old",4 to 8 years old,
boy,5,toys,amazon,MAGBLOCK 52 Pieces Magnetic Building Blocks Set for Kids Toddlers Pastel Magnetic Tiles Toys Macaron Magnetic Blocks Presents for 3 4 5 Year Old Girls and Boys Kids Magnets.,https://m.media-amazon.com/images/I/71teSZB4rKL._AC_UL400_.jpg,$,19.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Magnetic-Tiles-Pieces-Toddlers-Building/dp/B07L6H9SZ5/ref=sr_1_140?keywords=toys+5+year+boy&qid=1684409988&sr=8-140,3446,A-B07L6H9SZ5,1684410075013,magblock,"magnetic building blocks set, magnetic tiles, macaron magnetic blocks, toy",,"magblock, 52 pieces, magnetic building blocks set, magnetic tiles, macaron magnetic blocks, great presents for 3 to 5 year old boys and girls, kids magnets",3 to 5 year old,"boys, girls"
"boy,girl","3,4,5,6,8",toys,amazon-in,Kiddale Monkey Balance Counting Educational Math STEM Board Game| Toy for Girls and Boys for Ages 3 4 5 6 Year| Kids Games for 4-6 Years|Monkey Balance Math|Kids Maths Toys|Balance Scale for Kids,https://m.media-amazon.com/images/I/61Jc4FsMpoL._AC_UL400_.jpg,₹,901,"Get it by Tomorrow, 24 May",1,4.5,https://www.amazon.in/Kiddale-Creative-Intelligence-Interactive-Gift-Multicolor/dp/B07L7223PN/ref=sr_1_243?keywords=toys+3+year+boy&qid=1684814339&sr=8-243,176,A-B07L7223PN,1684822846050,Kiddale,"Educational Games, Math Games, STEM Games",Monkey,"math board game, kids games, maths toys, balance scale",3-6 Years,"Boys, Girls"
girl,3,toys,amazon,"HuangWeida Kids Superhero Hands,Super Hero Toy Gloves for Children Halloween Christmas Costumes Fists",https://m.media-amazon.com/images/I/71sPplQuLhS._AC_UL400_.jpg,$,25.99,Check Retailer site for delivery info,-1,4.7,https://www.amazon.com/Incredible-Superhero-Spider-Cosplay-Costumes/dp/B07L7KLLWR/ref=sr_1_110?keywords=toys+3+year+girl&qid=1684412158&sr=8-110,1805,A-B07L7KLLWR,1684412269770,HuangWeida,"Toy Gloves, Halloween Costumes Quipment, Christmas Costumes Equipment",Superhero,"superhero toy gloves, children costumes fists",,"Boys, Girls"
"boy,girl","2,3,4,5,6,9",toys,amazon,"Disney Pixar Toy Story 4 Character Cars by Hot Wheels 1:64 Scale Woody, Buzz Lightyear, Bo Peep, Forky, Ducky and Bunny, and Rex Ages 3 and Up [Amazon Exclusive]",https://m.media-amazon.com/images/I/61c2wyjK0oL._AC_UL320_.jpg,$,26.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Hot-Wheels-Bundle-Vehicles-Exclusive/dp/B07L8YMFH8/ref=sr_1_46?keywords=toys+2+year+boy&qid=1674127423&sr=8-46,5923,A-B07L8YMFH8,1684412246964,"Disney, Pixar, Hot Wheels","Toy Cars, Hot Wheels","Woody, Buzz Lightyear, Bo Peep, Forky, Ducky, Bunny, Rex","toy story, character cars, 1:64 scale, ages 3 and up",3+ Years,"Boys, Girls"
boy,9,toys,amazon,"5 Set STEM Kits, STEM Projects for Kids Ages 8-12, Robotics for Kids, DC Motor Model Car Kit, Electric Building Engineering Science Experiment Kit, Toys Gifts for Boys and Girls Ages 8 9 10 11 12",https://m.media-amazon.com/images/I/71VJTsBQGFL._AC_UL320_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Electronic-Assembly-Engineering-Building-Experiments-Projects/dp/B07L9PGF6D/ref=sr_1_291?keywords=toys+9+year+boy&qid=1684411057&sr=8-291,1151,A-B07L9PGF6D,1684411128179,,"STEM Kits, Robotics, Model Cars, Electric Building Sets, Science Experiment Kits",,"stem projects, robotics, dc motor, engineering science",8-12 Years,"Boys, Girls"
boy,7,toys,amazon-in,"Saubhagya Global Blaze Storm 4 Manually Operated Soft Bullet Super Fast, Easy Shooter, Foam Blaster Toy Gun with 20 Foam Bullets with 13.5m Range, Perfect for Birthday/Return Gift",https://m.media-amazon.com/images/I/61Buh2wX6-L._AC_UL400_.jpg,₹,399,"Get it by Friday, 26 May",3,4.3,https://www.amazon.in/Saubhagya-Shooter-Blaster-Multicolour-Birthday/dp/B07LB2WLSP/ref=sr_1_297?keywords=toys+7+year+boy&qid=1684816143&sr=8-297,44,A-B07LB2WLSP,1684816460876,Saubhagya Global,"Soft Bullet Guns, Foam Blaster Toys",,"blaze storm, foam blaster gun, foam bullets, 13.5m range",,"Boys, Girls"
boy,5,toys,amazon,"Schleich Horse Club, 3-Piece Playset, Horse Toys for Girls and Boys 5-12 years old Rocky Mountain Horse Mare Horse Show",https://m.media-amazon.com/images/I/81mF-ZJDroL._AC_UL400_.jpg,$,17.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-Rocky-Mountain-Horse-Mare/dp/B07LB497DG/ref=sr_1_48?keywords=toys+5+year+boy&qid=1684409973&sr=8-48,2670,A-B07LB497DG,1684410042625,Schleich,"playsets, horse toys",none,"horse club, 3-piece playset, horse show",5-12,"girls, boys"
"boy,girl",5,toys,amazon-in,"Schleich bayala, 19-Piece Playset, Fairy Toys for Girls and Boys 5-12 Years Old, Sera's Magical Flower Boat",https://m.media-amazon.com/images/I/81fENhqQMsL._AC_UL400_.jpg,₹,13019,"Get it by Sunday, 4 June",12,4.8,https://www.amazon.in/Schleich-bayala-19-Piece-Playset-Magical/dp/B07LB5JDSC/ref=sr_1_24?keywords=toys+5+year+boy&qid=1684815224&sr=8-24,1406,A-B07LB5JDSC,1684821227190,Schleich,"playsets, fairy toys",Sera,"bayala, 19-piece playset, flower boat",5-12,"girls, boys"
"girl,boy","9,6,8",toys,amazon,Schleich Horse Club 66-piece Horse Rider Café Playset with Horse Toy and Horse Accessories for Kids Ages 5-12,https://m.media-amazon.com/images/I/810CMLQJjPL._AC_UL320_.jpg,$,37.98,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-Horse-66-piece-Playset-Accessories/dp/B07LB5LT29/ref=sr_1_300?keywords=toys+9+year+girl&qid=1680775943&sr=8-300,3222,A-B07LB5LT29,1684413571656,Schleich,"playsets, horse toys",none,"horse club, 66-piece, horse rider café",5-12,"girls, boys"
girl,5,toys,amazon,"Schleich Horse Club, 4-Piece Playset, Horse Toys for Girls and Boys 5-12 years old Hannah and Cayenne",https://m.media-amazon.com/images/I/814NlIuWjVL._AC_UL400_.jpg,$,17.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-42514-Hannah-Cayenne-Multi/dp/B07LB5M894/ref=sr_1_66?keywords=toys+5+year+girl&qid=1684412697&sr=8-66,1268,A-B07LB5M894,1684412769528,Schleich,"playsets, horse toys","Hannah, Cayenne",4-piece playset,5-12,"girls, boys"
"boy,girl",5,toys,amazon-in,"Schleich Horse Club, 2-Piece Playset, Horse Toys for Girls and Boys 5-12 Years Old Paso Fino Stallion Horse Show",https://m.media-amazon.com/images/I/81rtOBgOquL._AC_UL400_.jpg,₹,3065,"Get it Thursday, 8 June - Monday, 12 June",20,4.8,https://www.amazon.in/Schleich-Horse-2-Piece-Playset-Stallion/dp/B07LB5R2KD/ref=sr_1_14?keywords=toys+5+year+boy&qid=1684815224&sr=8-14,1924,A-B07LB5R2KD,1684821214743,Schleich,"playsets, horse toys",none,"2-piece playset, paso fino stallion horse show",5-12,"girls, boys"
"boy,girl",4,toys,amazon,"Schleich Dinosaurs, Dinosaur Toy, Dinosaur Toys for Boys and Girls 4-12 years old, Dracorex Multicoloured, 18.7 x 6.1 x 9.6 cm (W x D x H)",https://m.media-amazon.com/images/I/81eHxua54vL._AC_UL320_.jpg,$,17.3,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-15014-Dracorex/dp/B07LB5X96X/ref=sr_1_51?keywords=toys+4+year+boy&qid=1684409776&sr=8-51,1239,A-B07LB5X96X,1684412455946,schleich,dinosaur toys,dracorex,"dinosaur, playset, toy",4-12,"boys, girls"
"boy,girl",5,toys,amazon,"Schleich Horse Club, 4-Piece Playset, Horse Toys for Girls and Boys 5-12 years old Sarah and Mystery",https://m.media-amazon.com/images/I/812KUvL-qLL._AC_UL400_.jpg,$,32.5,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Schleich-42517-Sarah-Mystery/dp/B07LB64MRZ/ref=sr_1_13?keywords=toys+5+year+boy&qid=1684409973&sr=8-13,1108,A-B07LB64MRZ,1684821233643,schleich,horse toys,"sarah, mystery","playset, horse, toy",5-12,"girls, boys"
boy,4,toys,amazon,"Schleich Dinosaurs, Dinosaur Toy, Dinosaur Toys for Boys and Girls 4-12 years old, Diabloceratops",https://m.media-amazon.com/images/I/91z8p0irTpL._AC_UL320_.jpg,$,19.11,Check Retailer site for delivery info,-1,4.7,https://www.amazon.com/Schleich-15015-Diabloceratops/dp/B07LB68KSY/ref=sr_1_96?keywords=toys+4+year+boy&qid=1684409776&sr=8-96,16904,A-B07LB68KSY,1684409863799,schleich,dinosaur toys,diabloceratops,"dinosaur, playset, toy",4-12,"boys, girls"
boy,7,toys,amazon,"Gemini & Genius Spinosaurus Action Figures Dinosaur Toys for 3 4 5 6 7 Year Old Kids, Early Science Education and Collectible Toys Gift for The Dino Lovers and The Coolest Gift for The Boys",https://m.media-amazon.com/images/I/71cqtuN2+RL._AC_UL400_.jpg,$,16.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Geminismart-Dinosaurs-Education-Collectible-Spinosaurus/dp/B07LDRL6D2/ref=sr_1_122?keywords=toys+7+year+boy&qid=1684410494&sr=8-122,687,A-B07LDRL6D2,1684410581630,gemini & genius,"action figures, dinosaur toys",spinosaurus,"dinosaur, playset, toy",3-7,boys
"boy,girl","4,5,1,2,3",toys,amazon,"Fisher-Price Little People DC Super Friends Crime Fighting Gift Set, Batman Toy Vehicle and Figure for Toddlers and Preschool Kids Ages 1 to 5 Years",https://m.media-amazon.com/images/I/71BSRUockwL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Little-People-Fisher-Price-Fighting-Preschool/dp/B07LFM8R3V/ref=sr_1_79?keywords=toys+4+year+boy&qid=1674127496&sr=8-79,2081,A-B07LFM8R3V,1681900527718,fisher-price,"little people, vehicle toys",batman,"playset, vehicle, toy",1-5,"boys, girls"
girl,5,toys,amazon,"FANIMETO Pop Snap Beads,Birthday Gift for 5-12 Year Old Girls,Arts and Crafts Toys for Girl Age4-8,DIY Jewelry Kit for Making Bracelets,Necklace,Creative Educational Toys(600pcs)",https://m.media-amazon.com/images/I/81Y6Xoivm-L._AC_UL400_.jpg,$,15.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Girls-Best-Kids-Bracelet-kit-Friendship-Bracelets-Educational/dp/B07LGMR7G3/ref=sr_1_228?keywords=toys+5+year+girl&qid=1684412716&sr=8-228,345,A-B07LGMR7G3,1684412811880,fanimeto,"arts and crafts toys, diy jewelry kit",none,"birthday gift, creative educational toy, making bracelets, necklace",5-12 years old,girls
"boy,girl","10,8,6,5",toys,amazon,"GUND Shimmer Caticorn Plush Toy, Premium Stuffed Unicorn Cat Toy for Ages 1 and Up, Multicolor, 9""",https://m.media-amazon.com/images/I/61w9woWntoL._AC_UL320_.jpg,$,17.86,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/GUND-Rainbow-Shimmer-Caticorn-Multicolor/dp/B07M5CB2FQ/ref=sr_1_179?keywords=toys+10+year+boy&qid=1674805064&sr=8-179,5455,A-B07M5CB2FQ,1684413552254,gund,stuffed plush toys,unicorn cat,"premium stuffed unicorn, multicolor",1 year and up,unisex
"boy,girl","6,8,7,4,5,10",toys,amazon,"Kinetic Sand,Sandisfying Set with 2lbs of Sand and 10 Tools, Play Sand Sensory Toys for Kids Ages 3 and up",https://m.media-amazon.com/images/I/91aJuQcBS3L._AC_UL320_.jpg,$,16.92,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Kinetic-Sand-Sandtastic-Playset-Tools/dp/B07M5TPM8Q/ref=sr_1_210?keywords=toys+6+year+boy&qid=1674804713&sr=8-210,18516,A-B07M5TPM8Q,1684413327690,none,"kinetic sand, sandisfying set",none,"play sand sensory toys, 10 tools, 2lbs of sand",3 years and up,unisex
"boy,girl","4,6,9,10",toys,amazon-in,Homecute Kid'S Hexagonal Igloo Type Popup Toys Play theme theme tent house - Multicolor,https://m.media-amazon.com/images/I/81Xp3i-0PwL._AC_UL400_.jpg,₹,1424,"Get it by Tomorrow, 24 May",1,4.3,https://www.amazon.in/Homecute-Hexagonal-Igloo-Popup-House/dp/B07M5YZMWQ/ref=sr_1_298?keywords=toys+4+year+boy&qid=1684814936&sr=8-298,374,A-B07M5YZMWQ,1684823795340,homecute,"popup toys play, tent house",none,"hexagonal igloo type, multicolor",none,unisex
boy,3,toys,amazon,"iPlay, iLearn Baby Stacking Toys, Toddler Nesting Stack Cups, Infant Stackable Block, Kids Sorting Game W/Shape Sorter for Sand Bath, Birthday Gifts for 12 18 24 Month, 1 2 3 Year Old Boys Girls",https://m.media-amazon.com/images/I/81E3eouVnzL._AC_UL400_.jpg,$,19.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/iPlay-iLearn-Stacking-Educational-Development/dp/B07M69WPLK/ref=sr_1_35?keywords=toys+3+year+boy&qid=1684409529&sr=8-35,2360,A-B07M69WPLK,1684409593523,"iplay, ilearn","stacking toys, toddler nesting, stack cups, block, sorting game",none,"infant stackable block, shape sorter, sand bath","12-24 months, 1-3 years old",unisex
"boy,girl","1,2",toys,amazon,"Avenor Baby Balance Bike - Baby Bicycle for 6-24 Months, Sturdy Balance Bike for 1 Year Old, Perfect as First Bike or Birthday Gift, Safe Riding Toys for 1 Year Old Boy Girl Ideal Baby Bike (Pink)",https://m.media-amazon.com/images/I/610HM0zFuRL._AC_UL400_.jpg,$,29.97,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Avenor-Baby-Balance-Bike-Birthday/dp/B07M79K46H/ref=sr_1_248?keywords=toys+1+year+boy&qid=1684409096&sr=8-248,1663,A-B07M79K46H,1684819848517,avenor,"bikes, balance bikes, riding toys",,"first bike, baby bicycle, baby balance bike, birthday gift, ideal baby bike, pink","1, 6-24 months","boy, girl"
"boy,girl","4,5,6,7,8,2,3",toys,amazon,Fisher-Price Imaginext Jurassic World Mega Mouth T.rex Dinosaur Toy,https://m.media-amazon.com/images/I/71abDY3PSkL._AC_UL320_.jpg,$,44.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Imaginext-Fisher-Price-Jurassic-World-Mouth/dp/B07M7FDS3J/ref=sr_1_93?keywords=toys+4+year+boy&qid=1674127496&sr=8-93,1739,A-B07M7FDS3J,1681901136938,"fisher-price, imaginext, jurassic world","animal toys, dinosaur toys",t.rex dinosaur,"mega mouth, imaginext jurassic world, t.rex dinosaur toy",3+,
boy,3,toys,amazon-in,"My Little Pony Toy Oh My Giggles Pinkie Pie -- 8-Inch Interactive Toy with Sounds and Movement, Kids Ages 3 Years Old and Up (E5106)",https://m.media-amazon.com/images/I/710w1GL3z3L._AC_UL400_.jpg,₹,4999,"Get it by Thursday, 25 May",2,4.4,https://www.amazon.in/My-Little-Pony-Giggles-Pinkie/dp/B07M7KVXWZ/ref=sr_1_306?keywords=toys+3+year+boy&qid=1684814343&sr=8-306,1090,A-B07M7KVXWZ,1684814797698,"my little pony, playskool","animal toys, pony toys",pinkie pie,"oh my giggles, interactive toy, sounds and movement",3+,girls
"boy,girl",9,toys,amazon,"Playskool Heroes Transformers Rescue Bots Academy Team Pack, 4 Collectible 4.5-inch Converting Action Figures, Toys for Kids Ages 3 and Up , Brown",https://m.media-amazon.com/images/I/71VgVUCDtRL._AC_UL320_.jpg,$,28.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Playskool-Transformers-Collectible-4-5-inch-Converting/dp/B07M7LFFPS/ref=sr_1_250?keywords=toys+9+year+boy&qid=1674804983&sr=8-250,4722,A-B07M7LFFPS,1674806362067,"playskool, heroes, transformers",action figures,,"rescue bots academy, team pack, 4 collectible, converting action figures, toys for kids, brown",3+,
"boy,girl",1,toys,amazon,"Sesame Street On The Go Letters & Numbers with Elmo & Cookie Monster, 2 Take Along Cases, Learning Toy For Toddlers, Kids Ages 2 Years Old & Up",https://m.media-amazon.com/images/I/81M9lUky-5S._AC_UL400_.jpg,$,19.91,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Sesame-Street-Learning-CASE-Bundle/dp/B07M7PV6C3/ref=sr_1_296?keywords=toys+1+year+boy&qid=1681896935&sr=8-296,5672,A-B07M7PV6C3,1681899568404,sesame street,educational toys,"elmo, cookie monster","on the go letters and numbers, take along cases",2+,
"boy,girl","9,10",toys,amazon-in,"Smartivity Magnetic Hockey STEM DIY Fun Toys, Educational & Construction based Activity Game for Kids 8 to 14, Gifts for Boys & Girls, Made in India",https://m.media-amazon.com/images/I/81NRKOdeurL._AC_UL400_.jpg,₹,1149,"Get it by Thursday, 25 May",2,4.2,https://www.amazon.in/Smartivity-Magnetic-Educational-Construction-Multi-Color/dp/B07M848T9R/ref=sr_1_182?keywords=toys+9+year+boy&qid=1684817269&sr=8-182,67,A-B07M848T9R,1684823859090,smartivity,"activity game, stem diy fun toys",none,"magnetic hockey, educational, construction, kids, gifts, boys, girls,made in india",8 to 14,none
girl,9,toys,amazon,Lottie Pool Party Doll | Bath | Fun Bathtub Toys | Mermaid | Swim Doll Swimsuit | Gifts for 3 4 5 6 7 8 9 Year Old Girls and Boys,https://m.media-amazon.com/images/I/81ZLqgxmfML._AC_UL320_.jpg,$,25.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Lottie-Doll-Pool-Party-empowering/dp/B07M8VKC8D/ref=sr_1_54?keywords=toys+9+year+girl&qid=1684413697&sr=8-54,708,A-B07M8VKC8D,1684413750889,Amanda lottie,"bath fun bathtub toys, swim doll swimsuit",None,"pool party doll, mermaid, gifts",3-9 year old,Female
girl,4,toys,amazon-in,Amy & Benton Toddler Piano Toy for Baby Girls Pink 31 Keys Multifunctional Music & Sound Birthday Gift Toys for 2 3 4 Year Old,https://m.media-amazon.com/images/I/51luHc7hAjL._AC_UL400_.jpg,₹,8681,"Get it Saturday, 3 June - Wednesday, 7 June",15,4.5,https://www.amazon.in/Amy-Benton-Toddler-Multifunctional-Birthday/dp/B07M8WLQR2/ref=sr_1_147?keywords=toys+4+year+girl&qid=1684820457&sr=8-147,676,A-B07M8WLQR2,1684820730355,Amy & Benton,toddler piano toy,None,"baby girls pink, 31 keys, multifunctional music,sound, birthday gift",2-4 year old,Female
"boy,girl","1,3,10",toys,amazon,"Fisher-Price Rock-a-Stack Baby Toy, Classic Roly-Poly Ring Stacking Toy for Infants and Toddlers​",https://m.media-amazon.com/images/I/61dzavcXGkL._AC_UL320_.jpg,$,5,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-Rock-A-Stack-Sleeve/dp/B07M9233QG/ref=sr_1_50?keywords=toys+1+year+boy&qid=1674804310&sr=8-50,46114,A-B07M9233QG,1681899529888,Fisher Price,rock-a-stack baby toy,None,"classic roly-poly, ring stacking, toy",Infants and toddlers,None
girl,"9,10",toys,amazon,"GUND Pusheen The Cat Squisheen Plush, Stuffed Animal for Ages 8 and Up, Gray, 11”",https://m.media-amazon.com/images/I/61Xe9Iz+ntL._AC_UL320_.jpg,$,28.94,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/GUND-Pusheen-Squisheen-Sitting-Plush/dp/B07M9Z9B62/ref=sr_1_89?keywords=toys+9+year+girl&qid=1674128035&sr=8-89,939,A-B07M9Z9B62,1681901701621,Gund,"Squisheen Plush, stuffed animal",Pusheen The Cat,"stuffed animal plush, gifts",Ages 8 and Up,None
girl,3,toys,amazon,"Calico Critters Woolly Alpaca Family, Dolls, Dollhouse Figures, Collectible Toys, Multi",https://m.media-amazon.com/images/I/71CnHtJiKoL._AC_UL320_.jpg,$,21.97,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Calico-Critters-Woolly-Alpaca-Family/dp/B07MBC8H79/ref=sr_1_14?keywords=toys+3+year+girl&qid=1674127854&sr=8-14,10266,A-B07MBC8H79,1681900075522,calico critters,"dolls, dollhouse figures",woolly alpaca family,"collectible toys, multi",none,none
"boy,girl","10,8,7",toys,amazon,Climbing Rope Tree Swing with Platforms and Disc Swings Seat - Playground Swingset Accessories Outdoor for Kids - Trees House Tire Saucer Swing Outside Playset Toys - Carabiner and 4 Ft Tree Strap,https://m.media-amazon.com/images/I/718LFemypeL._AC_UL320_.jpg,$,38.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Climbing-Rope-Swing-Platforms-Swings/dp/B07MBH35CY/ref=sr_1_197?keywords=toys+10+year+boy&qid=1674805078&sr=8-197,4923,A-B07MBH35CY,1684414077476,none,"swing, rope, tree",none,"playground swingset accessories outdoor, kids, trees house tire saucer swing outside playset toys, carabiner, 4ft tree strap",none,none
boy,1,toys,amazon,"Fisher-Price Linkimals A to Z Otter - Interactive Educational Toy with Music & Lights for Baby Ages 9 Months & Up, Multicolor",https://m.media-amazon.com/images/I/712iZuuW-iL._AC_UL320_.jpg,$,16.1,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Fisher-Price-GCW09-Linkimals-Z-Otter/dp/B07MC5B841/ref=sr_1_76?keywords=toys+1+year+boy&qid=1674804310&sr=8-76,5733,A-B07MC5B841,1675076065199,fisher-price,educational toy,linkimals,"music, lights, baby",9 months & up,none
"boy,girl","6,7,8,5",toys,amazon,"Disney Frozen 2 Elsa Doll and Nokk Figure, Toy for Kids 3 and Up",https://m.media-amazon.com/images/I/71jlVQ6uCKL._AC_UL320_.jpg,$,18.9,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Disney-Frozen-Basic-Animal-Elsa/dp/B07MC8SZ7V/ref=sr_1_247?keywords=toys+6+year+boy&qid=1680774232&sr=8-247,6317,A-B07MC8SZ7V,1684413547559,disney,doll,"frozen2 elsa, nokk",toys,3 & up,none
