gender,age,category,platform,product_name,image_link,currency_symbol,price,delivery_tagline,delivery_days,average_rating,buy_link,ratings_total,product_id,last_updated_on,brands,categories,characters,tags,age_ai,genders_ai
boy,7,toys,amazon,LEGO Star Wars Carbon-Freezing Chamber 75137 Star Wars Toy,https://m.media-amazon.com/images/I/61UHR6SybzL._AC_UL320_.jpg,$,79.95,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/LEGO-Star-Carbon-Freezing-Chamber-75137/dp/B01AW1R5TU/ref=sr_1_261?keywords=toys+7+year+boy&qid=1675077024&sr=8-261,972,A-B01AW1R5TU,1675077155556,Lego,"Toys, Star Wars Toys",Star Wars,Lego Star Wars Carbon-Freezing Chamber 75137,,
girl,"3,4,5",toys,amazon-in,Manhattan Toy Groovy Girls Candy Club Brynna Fashion Doll,https://m.media-amazon.com/images/I/71hTC7RY6uL._AC_UL320_.jpg,₹,4110,"Get it Wednesday, 31 May - Saturday, 3 June",11,4.6,https://www.amazon.in/Manhattan-Toy-Groovy-Brynna-Fashion/dp/B01B134JJM/ref=sr_1_185?keywords=toys+3+year+girl&qid=1684820042&sr=8-185,209,A-B01B134JJM,1684821426875,Manhattan Toy,"Toys, Dolls",Groovy Girls,Manhattan Toy Groovy Girls Candy Club Brynna Fashion Doll,,Female
"boy,girl",6,toys,amazon,"Melissa & Doug On the Go Water Wow! Reusable Water-Reveal Activity Pad - Under the Sea - Party Favors, Stocking Stuffers, Travel Toys For Toddlers, Mess Free Coloring Books For Kids Ages 3+",https://m.media-amazon.com/images/I/81hWFvFf9LL._AC_UL320_.jpg,$,7.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Reusable-Water-Reveal-Activity/dp/B01B1TII8Y/ref=sr_1_223?keywords=toys+6+year+boy&qid=1674804713&sr=8-223,16880,A-B01B1TII8Y,1681900762705,Melissa & Doug,Toys,,"Melissa & Doug On the Go Water Wow! Reusable Water-Reveal Activity Pad - Under the Sea - Party Favors, Stocking Stuffers, Travel Toys",Toddlers,
"boy,girl","4,7",toys,amazon,"Melissa & Doug On the Go Water Wow! Reusable Water-Reveal Activity Pad - Safari - Water Reveal Pads, Water Wow Books, Stocking Stuffers, Arts And Crafts Toys For Kids Ages 3+",https://m.media-amazon.com/images/I/81dvHe6hHkL._AC_UL400_.jpg,$,7.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Reusable-Water-Reveal-Chunky-Size/dp/B01B1TIJWE/ref=sr_1_283?keywords=toys+4+year+boy&qid=1680773696&sr=8-283,17126,A-B01B1TIJWE,1684413325976,Melissa & Doug,Toys,,"Melissa & Doug On the Go Water Wow! Reusable Water-Reveal Activity Pad - Safari - Water Reveal Pads, Water Wow Books, Stocking Stuffers, Arts And Crafts Toys",Toddlers,
boy,4,toys,amazon,"Melissa & Doug Food Fun Combine & Dine Dinners - Red - Realistic Play Food For Kids Kitchen, Pretend Play Food Set For Kids Ages 3+",https://m.media-amazon.com/images/I/81R9Du4ToML._AC_UL320_.jpg,$,28.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Realistic-Dishwasher-Safe-17-Piece/dp/B01B1UPQSI/ref=sr_1_121?keywords=toys+4+year+boy&qid=1675076397&sr=8-121,2759,A-B01B1UPQSI,1675076507374,Melissa & Doug,Toys,,"Melissa & Doug Food Fun Combine & Dine Dinners - Realistic Play Food For Kids Kitchen, Pretend Play Food Set",Kids,
"boy,girl","1,2,4,3",toys,amazon,Melissa & Doug Wooden Cars Vehicle Set in Wooden Tray - Toys For Toddlers And Kids Ages 3+,https://m.media-amazon.com/images/I/81sZYjlpCCL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Wooden-Cars-Vehicle/dp/B01B1UQ1SW/ref=sr_1_80?keywords=toys+1+year+boy&qid=1680773099&sr=8-80,1617,A-B01B1UQ1SW,1684409147785,melissa & doug,"wooden cars, vehicle sets, toys, toddlers, kids",,"wooden cars, vehicle set, wooden tray, toys, toddlers, kids, ages 3+",3+,
"boy,girl","5,6,8,1",toys,amazon,"Melissa & Doug Wooden Train Cars (8 pcs) - Magnetic Train, Wooden Train Toys, Train Sets For Toddlers And Kids Ages 3+",https://m.media-amazon.com/images/I/81PLoPYoIEL._AC_UL320_.jpg,$,21.24,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Melissa-Doug-Wooden-Train-Cars/dp/B01B1US01I/ref=sr_1_287?keywords=toys+5+year+boy&qid=1675076638&sr=8-287,5869,A-B01B1US01I,1681900782872,melissa & doug,"wooden train cars, magnet trains, wooden train toys, train sets, toddlers, kids",,"wooden train cars, magnet trains, wooden train toys, train sets, toddlers, kids, ages 3+",3+,
"boy,girl","1,2,4,7",toys,amazon,"Melissa & Doug Wooden Construction Site Vehicles With Wooden Storage Tray (8 pcs) - Vehicle Toys, Cars For Toddlers And Kids Ages 3+",https://m.media-amazon.com/images/I/71F6ANnu5sL._AC_UL320_.jpg,$,17.49,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Construction-Vehicles-Storage/dp/B01B1UT9EK/ref=sr_1_83?keywords=toys+1+year+boy&qid=1680773099&sr=8-83,1489,A-B01B1UT9EK,1684413289477,melissa & doug,"wooden construction site vehicles, wooden storage tray, vehicle toys, cars, toddlers, kids",,"wooden construction site vehicles, wooden storage tray, vehicle toys, cars, toddlers, kids, ages 3+",3+,
"boy,girl","1,2,10,4",toys,amazon,"Melissa & Doug Pull-Back Construction Vehicles - Soft Baby Toy Play Set of 4 Vehicles - Soft Toy Cars For Infants, Construction Toys, Pull Back Cars For Babies Ages 9m+",https://m.media-amazon.com/images/I/71oGhxruMrL._AC_UL320_.jpg,$,18.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Pull-Back-Construction-Vehicles/dp/B01B1UTJ8G/ref=sr_1_25?keywords=toys+1+year+boy&qid=1674804299&sr=8-25,1144,A-B01B1UTJ8G,1684411966641,melissa & doug,"pull-back construction vehicles, soft baby toys, soft toy cars, construction toys, pull back cars, babies",,"pull-back construction vehicles, soft baby toys, soft toy cars, construction toys, pull back cars, babies, ages 9m+",9m+,
"boy,girl","1,2,3,4,5,6,7,8,10",toys,amazon,"Melissa & Doug Wooden Scoop and Serve Ice Cream Counter (28 pcs) - Play Food and Accessories - Pretend Food, Ice Cream Shop Toys For Kids Ages 3+",https://m.media-amazon.com/images/I/71y5SNKOMiL._AC_UL320_.jpg,$,26.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Melissa-Doug-Wooden-Scoop-Counter/dp/B01B1V10KA/ref=sr_1_1?keywords=toys+1+year+boy&qid=1674127380&sr=8-1,14629,A-B01B1V10KA,1684413991589,melissa & doug,"wooden scoop and serve ice cream counter, play food accessories, pretend food, ice cream shop toys, kids",,"wooden scoop and serve ice cream counter, play food accessories, pretend food, ice cream shop toys, kids, ages 3+",3+,
"boy,girl","1,4,2,3",toys,amazon,Green Toys Rescue Boat with Helicopter,https://m.media-amazon.com/images/I/81GT9visFjL._AC_UL320_.jpg,$,14.3,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Green-Toys-Rescue-Boat-Helicopter/dp/B01B5TUM9I/ref=sr_1_46?keywords=toys+1+year+boy&qid=1674127380&sr=8-46,2419,A-B01B5TUM9I,1681900297761,green toys,"toy boats, toy helicopters",,"rescue boat, helicopter, green toys",3+,
boy,5,toys,amazon,"Super Wings 2"" Transform-A-Robots 4 Pack Jett, Paul, Mira, and Grand Albert, Airplane Toys Mini Action Figures, Transformer Toys for 3+ Years Old Boys and Grils",https://m.media-amazon.com/images/I/51RM7HvZyAL._AC_UL400_.jpg,$,11.5,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Super-Wings-Transform-Bots-Figures/dp/B01BCY64NY/ref=sr_1_46?keywords=toys+5+year+boy&qid=1684409973&sr=8-46,2897,A-B01BCY64NY,1684410042054,super wings,"action figures, toys, transform-a-robots, planes","jett, paul, mira, grand albert","mini action figures, transformer toys, airplane toys",3+,"boys, girls"
boy,8,toys,amazon,Douglas Pepper Black Multi Hen Chicken Plush Stuffed Animal,https://m.media-amazon.com/images/I/81fowISU6+L._AC_UL400_.jpg,$,21.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Douglas-Pepper-Black-Multi-Hen/dp/B01BEHVN80/ref=sr_1_114?keywords=toys+8+year+boy&qid=1680774715&sr=8-114,520,A-B01BEHVN80,1680774818955,"douglas, pepper","plush toys, stuffed animals, chickens",,"black multi hen, chicken, plush animal",3+,
"boy,girl","3,4",toys,amazon,"Super Wings Toys, Jett Transformer Toys 5 Inch, Airplane Toy for Kids 3-5 Years Old, Transforming from Toy Jet to Robot, Real Mobile Wheels, Birthday Party Supplies for Preschool Boys and Girls Red",https://m.media-amazon.com/images/I/71q5+XLoBCL._AC_UL400_.jpg,$,11.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Super-Wings-Transforming-Figure-Plane/dp/B01BFLZ9B2/ref=sr_1_281?keywords=toys+3+year+boy&qid=1684409557&sr=8-281,4307,A-B01BFLZ9B2,1684412538317,super wings,"airplane toys, transforming toys, robots, real mobile wheels, party supplies",jett,"airplane for kids, toy jet to robot, mobile wheels, preschool",3+,"boys, girls"
"boy,girl","2,3",toys,amazon,"Peppa Pig Muddy Puddles Family 4-Figure Pack - Includes Peppa, George, Mummy & Daddy Pig - Toy Gift for Kids - Ages 3+",https://m.media-amazon.com/images/I/51k1gi3zi2L._AC_UL320_.jpg,$,24.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Peppa-Pig-Puddles-Family-4-Figure/dp/B01BI3AICC/ref=sr_1_153?keywords=toys+2+year+boy&qid=1674804376&sr=8-153,1553,A-B01BI3AICC,1681900092772,peppa pig,"toys, figures, plush toys, stuffed animals, pigs","peppa, george, mummy, daddy","muddy puddles family, 4-figure pack, peppa pig",3+,
"boy,girl","6,7,3,4,5,8,10",toys,amazon,"​Hot Wheels, Set of 20 1:64 Scale Toy Trucks and Cars for Kids and Collectors, Styles May Vary​​​",https://m.media-amazon.com/images/I/71++ZO-Ph7L._AC_UL320_.jpg,$,24.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Hot-Wheels-Cars-Gift-Styles/dp/B01BMW645O/ref=sr_1_200?keywords=toys+6+year+boy&qid=1674804713&sr=8-200,25748,A-B01BMW645O,1684410597387,hot wheels,"toy trucks, toy cars",,"set of 20 1:64 scale, styles may vary","kids, collectors",
"boy,girl",10,toys,amazon,"Schleich Horse Barn and Stable Playset - Award-Winning Riding Center 44 Piece Set, 2 Pony Toys, Rider Figurine, and Farm Accessories, for Girls and Boys 3 Years Old and Above",https://m.media-amazon.com/images/I/81XigqAI8NL._AC_UL320_.jpg,$,109.87,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Schleich-Stable-Horses-Accessories-Playset/dp/B01BPFMQG4/ref=sr_1_139?keywords=toys+10+year+boy&qid=1674805049&sr=8-139,10030,A-B01BPFMQG4,1675079584632,schleich,"horse barn, stable playset","pony, rider figurine","award-winning riding center, 44 piece set, farm accessories",3 years old and above,"girls, boys"
girl,1,toys,amazon-in,Tickles Cute Rabbit Soft Stuffed Plush Animal Toy for for Kids & Boys Kids Birthday Gifts Home Decoration (Color: Yellow Size: 25 cm),https://m.media-amazon.com/images/I/61UXE+62LvL._AC_UL320_.jpg,₹,236.45,"Get it by Today, 23 May",0,4.2,https://www.amazon.in/Tickles-Yellow-Rabbit-Stuffed-Plush/dp/B01C099XNI/ref=sr_1_257?keywords=toys+1+year+girl&qid=1684818905&sr=8-257,645,A-B01C099XNI,1684819334108,tickles,soft stuffed plush animal toy,rabbit,"cute, kids birthday gifts, home decoration, 25 cm","kids, boys",
"boy,girl","3,4,2",toys,amazon,"Peppa Pig Fancy Dress Party Figure 4-Pack Set - Includes Peppa, Emily Elephant, Pedro Pony & Danny Dog - Toy Gift for Kids - Ages 3+",https://m.media-amazon.com/images/I/51t-dd5WplL._AC_UL320_.jpg,$,24.49,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Peppa-Pig-Fancy-Dress-4-Figure/dp/B01C34QWZM/ref=sr_1_168?keywords=toys+3+year+boy&qid=1674804457&sr=8-168,674,A-B01C34QWZM,1675078541360,peppa pig,figure 4-pack set,"peppa, emily elephant, pedro pony, danny dog",toy gift,kids,
girl,2,toys,amazon-in,"Manhattan Toy Wee Baby Stella Sweet Scents 12"" Soft Baby Doll and Birthday Set",https://m.media-amazon.com/images/I/81+nVJjcE6L._AC_UL400_.jpg,₹,7436.1,"Get it Monday, 19 June - Tuesday, 20 June",28,4.8,https://www.amazon.in/Manhattan-Toy-Stella-Scents-Birthday/dp/B01C3I4DWW/ref=sr_1_58?keywords=toys+2+year+girl&qid=1684819511&sr=8-58,550,A-B01C3I4DWW,1684819643857,manhattan toy,soft baby doll,wee baby stella,"sweet scents, birthday set",kids,
"girl,boy","1,3,2",toys,amazon,"Manhattan Toy Wee Baby Stella Peach 12"" Soft Baby Doll",https://m.media-amazon.com/images/I/71k4ON1UqtL._AC_UL320_.jpg,$,20.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Manhattan-Toy-Baby-Stella-Peach/dp/B01C3I4UQ6/ref=sr_1_233?keywords=toys+1+year+girl&qid=1674805252&sr=8-233,8642,A-B01C3I4UQ6,1684819594892,manhattan toy,"dolls,baby dolls",wee baby stella,"soft,peach,12in",3+,
"boy,girl","1,2",toys,amazon,"Manhattan Toy Wee Baby Stella Sleepy Time Scents Soft Doll Set, 12""",https://m.media-amazon.com/images/I/817V4K45UML._AC_UL400_.jpg,$,29.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Manhattan-Toy-Stella-Sleepy-Scents/dp/B01C3I5CLI/ref=sr_1_306?keywords=toys+1+year+boy&qid=1681896935&sr=8-306,5601,A-B01C3I5CLI,1684819627770,manhattan toy,"dolls,baby dolls","wee baby stella,sleepy time scents","soft,set,12in",3+,
boy,"3,5",toys,amazon,Brio World - 33797 Firefighter Helicopter | 3 Piece Helicopter Toy for Kids Ages 3 and Up,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/711zZVfsQvL._AC_UL320_.jpg,$,18.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/BRIO-World-33797-Firefighter-Helicopter/dp/B01C64O1WK/ref=sr_1_267?keywords=toys+3+year+boy&qid=1680773481&sr=8-267,179,A-B01C64O1WK,1684410087801,brio world,"vehicles,helicopters",,"3pc,firefighter,helicopter",3+,
"boy,girl","4,5",toys,amazon,PicassoTiles 42 Piece Magnetic Building Block Set Playboards Magnet Tiles Construction Toy Educational Kit Tile Magnets Engineering STEM Learning Playset Stacking Blocks for Toddler Preschool 3 & up,https://m.media-amazon.com/images/I/81-7-Cc5o9L._AC_UL320_.jpg,$,24.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/PicassoTiles-Playboards-Construction-Educational-Engineering/dp/B01C9AP64I/ref=sr_1_94?keywords=toys+4+year+boy&qid=1674127496&sr=8-94,1695,A-B01C9AP64I,1674466479598,picassotiles,"building sets,magnetic building blocks",,"building,42pc,magnet,plastic,construction,education,STEM",3+,
"boy,girl","4,5,6,7,8,3",toys,amazon,"Schleich Wild Life, Animal Figurine, Animal Toys for Boys and Girls 3-8 Years Old, Kangaroo, Ages 3+",https://m.media-amazon.com/images/I/81+AzGU8g5L._AC_UL320_.jpg,$,7.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Schleich-North-America-Kangaroo-Figurine/dp/B01CCOIEW2/ref=sr_1_82?keywords=toys+4+year+boy&qid=1674127496&sr=8-82,2030,A-B01CCOIEW2,1684413470569,schleich,"figurines,animal figurines,animal toys","wild life,kangaroo","figurines,animal,plastic",3+,
girl,10,toys,amazon,"Bellzi Tan Corgi Cute Stuffed Animal Plush Toy - Adorable Soft Corgi Toy Plushies and Gifts - Perfect Present for Kids, Babies, Toddlers - Corgi",https://m.media-amazon.com/images/I/51XFSsmjTYL._AC_UL400_.jpg,$,19.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Bellzi-Corgi-Stuffed-Animal-Plush/dp/B01CDGLR00/ref=sr_1_259?keywords=toys+10+year+girl&qid=1681901600&sr=8-259,2044,A-B01CDGLR00,1681901766443,bellzi,"stuffed animals, plush toys, gifts",corgi,"cute, soft, kids, present","babies, toddlers",unisex
boy,"3,4,6",toys,amazon,"The Learning Journey: Jumbo Floor Puzzles - Animals of The World - Kids Puzzles, Kids Floor Puzzles For Kids Ages 4-8, Animal Puzzle, Award Winning Educational Toys",https://m.media-amazon.com/images/I/81S8PJOfEGL._AC_UL320_.jpg,$,13.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Learning-Journey-Puzzles-Animals-Measures/dp/B01CILGRZA/ref=sr_1_179?keywords=toys+3+year+boy&qid=1674804457&sr=8-179,564,A-B01CILGRZA,1681898327634,the learning journey,"puzzles, floor puzzles, kids puzzles, educational toys",none,"animals, world, award winning",4-8 years old,unisex
boy,"3,5",toys,amazon,"PREXTEX Remote Control Car for Toddlers, 2pk - Two Cartoon RC Cars: Police & Race Car - Birthday Gifts - Toddler Toys - Toys for 3-Year-Old Boys, 3-Year-Old Boy Gift, Car Toys for Boys 3-5 Years Old",https://m.media-amazon.com/images/I/719f6Msmt1L._AC_UL400_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/PREXTEX-Remote-Control-Toddlers-Pack/dp/B01CIWDDMO/ref=sr_1_103?keywords=toys+3+year+boy&qid=1684409539&sr=8-103,21180,A-B01CIWDDMO,1684410070993,prextex,"remote control cars, birthday gifts, toddler toys, toys","police, race car","cartoon rc cars, gifts, 3-year-old boys, car toys",3-5 years old,male
"boy,girl",9,toys,amazon-in,"Toyshine 25 Musical Army Style Toy Gun For Kids With Music, Lights And Laser Light- Multicolor",https://m.media-amazon.com/images/I/71eFm8bKUKL._AC_UL400_.jpg,₹,640,"Get it by Today, 23 May",0,4,https://www.amazon.in/Toyshine-Musical-Style-Music-Lights/dp/B01CLDGBYC/ref=sr_1_242?keywords=toys+9+year+boy&qid=1684817275&sr=8-242,1460,A-B01CLDGBYC,1684823416547,toyshine,"musical army style toy guns, music, lights, laser light",none,"multicolor, childrens, warfare",no age specified,unisex
girl,3,toys,amazon,"Wooden Sorting Stacking Toy Montessori Toys for 3 Year Old Boys Girls, Educational Geometric Shape Sorter Color Recognition Stack Sort Board Puzzles Toys Gifts for Toddlers Kids",https://m.media-amazon.com/images/I/61fVq1tAPTL._AC_UL400_.jpg,$,11.99,Check Retailer site for delivery info,-1,4.7,https://www.amazon.com/MoTrent-Recognition-Colorful-Geometric-Sorting/dp/B01CPAWLEA/ref=sr_1_134?keywords=toys+3+year+girl&qid=1684412158&sr=8-134,730,A-B01CPAWLEA,1684412278146,none,"wooden sorting stacking toys, montessori toys, geometric shape sorter, color recognition stack sort board puzzles",none,"boys, girls, educational, gifts, toddlers, kids",3 years old,unisex
girl,"6,7,8",toys,amazon,Douglas Large Spunky Hedgehog Plush Stuffed Animal,https://m.media-amazon.com/images/I/81wScr2NyVL._AC_UL320_.jpg,$,20.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Cuddle-Toys-1838-Spunky-Hedgehog/dp/B01CQ2CN8Q/ref=sr_1_133?keywords=toys+6+year+girl&qid=1674805859&sr=8-133,466,A-B01CQ2CN8Q,1675079245333,douglas,"plush, stuffed animals",spunky hedgehog,"large, plush, stuffed animal, hedgehog",,
boy,2,toys,amazon,New Classic Toys Mini Puzzle Cow Educational Wooden Toys for 2 Year Old Boy and Girl Toddlers Gift,https://m.media-amazon.com/images/I/71z1HAuCKaL._AC_UL400_.jpg,$,8.46,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/New-Classic-Toys-Wooden-Jigsaws/dp/B01CQQF8G6/ref=sr_1_149?keywords=toys+2+year+boy&qid=1684409315&sr=8-149,284,A-B01CQQF8G6,1684409399029,new classic toys,educational wooden toys,puzzle cow,"mini, puzzle, cow, educational, wooden, toy, 2 year old, boy, girl, toddler, gift","2 year old, toddler","boy, girl"
boy,8,toys,amazon,"Mary Meyer Putty Bear Large Teddy Bear Soft Toy, Cream",https://m.media-amazon.com/images/I/81KT+CATYeL._AC_UL320_.jpg,$,31.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Mary-Meyer-Putty-Large-Teddy/dp/B01CRFWTMC/ref=sr_1_95?keywords=toys+8+year+boy&qid=1674127623&sr=8-95,1173,A-B01CRFWTMC,1674466479598,mary meyer,soft toys,"putty bear, large teddy bear","putty bear, large teddy bear, soft toy, cream",,
"boy,girl",3,toys,amazon,"Mary Meyer Marshmallow Zoo Happy Horse Soft Toy, 13 in",https://m.media-amazon.com/images/I/71U61fS-40L._AC_UL320_.jpg,$,19.32,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Mary-Meyer-Marshmallow-Happy-Horse/dp/B01CTBP5D4/ref=sr_1_107?keywords=toys+3+year+boy&qid=1674804453&sr=8-107,1625,A-B01CTBP5D4,1675078364728,mary meyer,soft toys,happy horse,"marshmallow zoo, happy horse, soft toy, 13 in",,
"boy,girl",4,toys,amazon,"Mary Meyer Marshmallow Zoo Bradley Bulldog Soft Toy, 13 in",https://m.media-amazon.com/images/I/51+udufbonL._AC_UL320_.jpg,$,21.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Mary-Meyer-Marshmallow-Bradley-Bulldog/dp/B01CTC1W5I/ref=sr_1_216?keywords=toys+4+year+boy&qid=1674804544&sr=8-216,220,A-B01CTC1W5I,1681897858790,mary meyer,soft toys,bradley bulldog,"marshmallow zoo, bradley bulldog, soft toy, 13 in",,
boy,5,toys,amazon,LEGO DUPLO Town Truck & Tracked Excavator 10812 Dump Truck and Excavator Kids Construction Toy with DUPLO Construction Worker Figures (26 Pieces),https://m.media-amazon.com/images/I/91jMCgjbyDL._AC_UL400_.jpg,$,49.92,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/LEGO-DUPLO-Tracked-Excavator-10812/dp/B01CU9WL5A/ref=sr_1_28?keywords=toys+5+year+boy&qid=1684409973&sr=8-28,5511,A-B01CU9WL5A,1684410035608,"lego,duplo","truck,excavator,dump truck,construction toy,figures,toys",duplo construction worker,"building,construction,track,26 pieces","toddlers,children,kids",unisex
"boy,girl",9,toys,amazon,"Engino- STEM Toys, Buildings & Bridges, Construction Toys for Kids 9+, Educational Toys, Gifts for Boys & Girls (9 Model Options), STEM Kit for Learning",https://m.media-amazon.com/images/I/81XKR-JP8AL._AC_UL400_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Discovering-Constructions-Illustrated-Experimental-Construction/dp/B01D37PKM4/ref=sr_1_122?keywords=toys+9+year+boy&qid=1684411040&sr=8-122,2595,A-B01D37PKM4,1684413769324,engino,"stem toys,buildings,bridges,construction toys,educational toys,gifts,stem kit,toys",,"learning,9 model options","kids,teenagers,adults,9 and above","unisex,boys,girls"
girl,2,toys,amazon-in,"Step2 Contemporary Chef Kitchen | Colorful Plastic Play Kitchen | Kids Kitchen Playset with 25-Pc Toy Accessories Set Included, Grey",https://m.media-amazon.com/images/I/71RERwVmwuL._AC_UL400_.jpg,₹,22500,"Get it Thursday, 25 May - Saturday, 27 May",4,4.6,https://www.amazon.in/Step-Contemporary-Chef-Kitchen-Playsets/dp/B01D8MSY7C/ref=sr_1_231?keywords=toys+2+year+girl&qid=1684819538&sr=8-231,439,A-B01D8MSY7C,1684819890457,step2,"kitchen,plastic play kitchen,playset,accessories set,toys",,"contemporary,chef,25 pieces,colorful","kids,toddlers,children","unisex,girls,boys"
"boy,girl","9,10,5",toys,amazon,Douglas Rudy Corgi Dog Plush Stuffed Animal,https://m.media-amazon.com/images/I/51295jhviGL._AC_UL320_.jpg,$,28.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Douglas-Toys-Rudy-Corgi/dp/B01DFO6K8S/ref=sr_1_92?keywords=toys+9+year+boy&qid=1674127658&sr=8-92,843,A-B01DFO6K8S,1681901703849,douglas,"plush,stuffed animal,toys",rudy corgi dog,"corgi,stuffed","toddlers,children,kids",unisex
boy,"3,8",toys,amazon,Douglas Ivan German Pointer Dog Plush Stuffed Animal,https://m.media-amazon.com/images/I/716y+uTQMqL._AC_UL320_.jpg,$,17.45,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Douglas-Small-Ivan-German-Pointer/dp/B01DFO7WDK/ref=sr_1_173?keywords=toys+3+year+boy&qid=1674804457&sr=8-173,646,A-B01DFO7WDK,1681898787854,douglas,"plush,stuffed animal,toys",ivan german pointer dog,"german pointer,stuffed","toddlers,children,kids",unisex
"boy,girl",4,toys,amazon,"Sago Mini - Harvey The Dog Mini Plush Stuffed Toy Animal (6"")",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61YIeANsZQL._AC_UL320_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Sago-Mini-Harvey-Stuffed-Animal/dp/B01DJFW42Y/ref=sr_1_216?keywords=toys+4+year+boy&qid=1680773681&sr=8-216,207,A-B01DJFW42Y,1681900336919,sago mini,"plush,stuffed toy",harvey,"dog,animal,mini,6","2,3,4,5,6",unisex
girl,6,toys,amazon,"iPlay, iLearn Toddler Wooden Building Block Toys, 72 PCS Kids Natural Wood Stacking Blocks Set Standard Unit, Preschool Kindergarten Montessori Toy, Birthday Gift for Age 2 3 4 5 6 Year Old Boy Girl",https://m.media-amazon.com/images/I/71vilo9ZXJL._AC_UL400_.jpg,$,29.87,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/iPlay-iLearn-Educational-Montessori-Preschoolers/dp/B01DKROJA6/ref=sr_1_111?keywords=toys+6+year+girl&qid=1684412950&sr=8-111,1222,A-B01DKROJA6,1684413058038,"iplay,ilearn","building blocks,wooden blocks",,"toddler,kids,preschool,kindergarten,standard unit","2,3,4,5,6","boy,girl"
girl,10,toys,amazon,PlayGo Deluxe Tea Set – 27 Piece Plastic Play Toy Tea Pot Party Set for Little Girls and Toddler Kids for 3 to 10 Years,https://m.media-amazon.com/images/I/61smpMVK3nL._AC_UL400_.jpg,$,17.59,Check Retailer site for delivery info,-1,5,https://www.amazon.com/PlayGo-Deluxe-Tea-Pot-Piece/dp/B01DMT0LX6/ref=sr_1_290?keywords=toys+10+year+girl&qid=1684413980&sr=8-290,3,A-B01DMT0LX6,1684414119041,playgo,plastic play toy tea pot,,"deluxe tea set,party","3,4,5,6,7,8,9,10",girl
"boy,girl","2,4,1,3",toys,amazon,"Green Toys Mini Vehicle, 4-Pack",https://m.media-amazon.com/images/I/61-XAK3869L._AC_UL320_.jpg,$,18.79,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Green-Toys-Mini-Vehicle-4-Pack/dp/B01DU5M5T0/ref=sr_1_177?keywords=toys+2+year+boy&qid=1674804376&sr=8-177,1329,A-B01DU5M5T0,1684820082629,green toys,mini vehicle,,4 pack,"2,3,4,5,6",unisex
